,Textstelle,Metapher?,Fokus,Rahmen,Annotator,Filename
611,"30	Die große Mehrzahl der modernen Theologen hält noch immer an dem traditionellen Dogmengebäude der Kirche fest, dessen Säulen und Fenster überall mit Wundern verziert sind.",Metapher,"['Säulen und Fenster überall mit Wundern verziert sind', 'Säulen und Fenster', 'mit Wundern verziert sind', 'dessen Säulen und Fenster überall mit Wundern verziert sind']","['dem traditionellen Dogmengebäude der Kirche', 'dem traditionellen Dogmengebäude', 'dem traditionellen Dogmengebäude', 'traditionellen Dogmengebäude der Kirche']",GoldStandard,"['Haeckel_Lebenswunder_Stufe2_B.xmi', 'Haeckel_Lebenswunder_Stufe2_P.xmi', 'Haeckel_Lebenswunder_Stufe2_P.xmi', 'Haeckel_Lebenswunder_Stufe2_K.xmi']"
612,"31-32	Besonders gefährlich wird dieser spiritistische Schwindel dann, wenn er sich in das Gewand der Naturwissenschaft kleidet, die physiologischen Phänomene des Hypnotismus für sich ausnützt, ja sogar den Mantel des Monismus umhängt.",Metaphernkandidat,,,GoldStandard,"['Haeckel_Lebenswunder_Stufe2_B.xmi', 'Haeckel_Lebenswunder_Stufe2_P.xmi', 'Haeckel_Lebenswunder_Stufe2_K.xmi']"
613,"32	Das ungeheure Gebäude der Naturerkenntnis droht mehr und mehr zu einem babylonischen Turm zu werden, in dessen verwickelten Labyrinthgängen sich kaum jemand zurechtfindet und fast niemand mehr die Sprache vieler anderen Arbeiter versteht.",Metapher,"['einem babylonischen Turm zu werden, in dessen verwickelten Labyrinthgängen sich kaum jemand zurechtfindet', 'einem babylonischen Turm', 'zu einem babylonischen Turm']","['Das ungeheure Gebäude der Naturerkenntnis', 'in dessen verwickelten Labyrinthgängen', 'Das ungeheure Gebäude der Naturerkenntnis']",GoldStandard,"['Haeckel_Lebenswunder_Stufe2_B.xmi', 'Haeckel_Lebenswunder_Stufe2_P.xmi', 'Haeckel_Lebenswunder_Stufe2_K.xmi']"
614,"33	Die wirklichen Verdienste der älteren Naturphilosophie wurden teils ignoriert, teils übersehen, weil ihr hoher Gedankenflug weit über den Horizont der damaligen empirischen Naturforschung sich erhob und teilweise in phantastischen und luftigen Spekulationen sich verirrte.",Metapher,"['Gedankenflug', 'ihr hoher Gedankenflug', 'Horizont', 'in phantastischen und luftigen Spekulationen sich verirrte']","['Verdienste der älteren Naturphilosophie', 'weit über den Horizont der damaligen empirischen Naturforschung', 'der damaligen empirischen Naturforschung', 'ihr hoher Gedankenflug']",GoldStandard,"['Haeckel_Lebenswunder_Stufe2_B.xmi', 'Haeckel_Lebenswunder_Stufe2_P.xmi', 'Haeckel_Lebenswunder_Stufe2_K.xmi', 'Haeckel_Lebenswunder_Stufe2_K.xmi', 'Haeckel_Lebenswunder_Stufe2_K.xmi']"
615,"34	Das Paradoxeste dabei war, daß man gleichzeitig die rein spekulative Philosophie, die idealistische Metaphysik, gelten ließ und ihre Luftschlösser, denen alle biologischen Fundamente fehlten, bewunderte.",Metaphernkandidat,,,GoldStandard,"['Haeckel_Lebenswunder_Stufe2_B.xmi', 'Haeckel_Lebenswunder_Stufe2_P.xmi', 'Haeckel_Lebenswunder_Stufe2_K.xmi']"
616,"46	Tatsächlich ist also unser eigener menschlicher Körper, ebenso wie der höheren Tiere und Pflanzen, säglich ein anderer „Zellenstaat“: jeden Tag, ja jede Stunde, gehen Tausende von seinen Staatsbürgern, die Gewebzellen, zugrunde, um durch andere, aus ihresgleichen durch Teilung entstandene ersetzt zu werden. Indessen ist diese ununterbrochene „Wanderung“ unserer Person niemals vollständig und allgemein; immer bleibt ein solider Grunstock von konservativen Zellen übrig, deren Nachkommen die weitere Regeneration besorgen.",Metapher,"['Staatsbürgern', 'Staatsbürgern']","['die Gewebzellen', 'die Gewebzellen']",GoldStandard,"['Haeckel_Lebenswunder_Stufe2_B.xmi', 'Haeckel_Lebenswunder_Stufe2_P.xmi', 'Haeckel_Lebenswunder_Stufe2_K.xmi']"
617,"47	Und dann sollen wir noch an eine „liebende Forschung“ glauben, die für jeden einzelnen dieser armen Verunglückten das Todeslos gezogen hat?.",Metaphernkandidat,,,GoldStandard,"['Haeckel_Lebenswunder_Stufe2_B.xmi', 'Haeckel_Lebenswunder_Stufe2_P.xmi', 'Haeckel_Lebenswunder_Stufe2_K.xmi']"
618,"48	Dagegen nimmt der dualistische Idealismus meistens beide Richtungen in sich vereinigt auf und verteilt sie auf seine beiden Welten in der Weise, dass „Diesseits“ (die Erde mit ihren organischen Bewohnern) als ein schlimmes Jammertal pessimistisch beurteilt wird, dagegen das „Jenseits“ (der Himmel mit Paradies und Engeln) optimistisch als ein herrlicher Freudenberg, in dem lauter Lust und Glück herrscht.",Metaphernkandidat,,,GoldStandard,"['Haeckel_Lebenswunder_Stufe2_B.xmi', 'Haeckel_Lebenswunder_Stufe2_P.xmi', 'Haeckel_Lebenswunder_Stufe2_K.xmi']"
619,"50	Wir erkennen gern die großen Fortschritte an, die unsere moderne Sozialpolitik zur Besserung des Loses der niederen Volkskassen, zur Förderung der Hygiene, des Unterrichts, des leiblichen und geistigen Wohles des Kulturmenschen herbeigeführt hat: aber wir sind noch immer weit entfernt von den erreichbaren Zielen des allgemeinen Wohlstandes und Glückes, welche die „reine Vernunft“ als Programm für die höheren Kulturvölker hingestellt hat.",Metaphernkandidat,,,GoldStandard,"['Haeckel_Lebenswunder_Stufe2_B.xmi', 'Haeckel_Lebenswunder_Stufe2_P.xmi', 'Haeckel_Lebenswunder_Stufe2_K.xmi']"
620,"53-54	Das Wasser ist zwischen den Plasma-Molekülen oder den kleinsten Teilchen der „lebendigen Substanz“ in ähnlicher Weise verteilt wie das Kristallwasser in den Salzkristallen, aber mit dem wesentlichen Unterschiede, dass seine Menge im Plasma sehr veränderlich ist und beständig wechseln kann.",Metaphernkandidat,,,GoldStandard,"['Haeckel_Lebenswunder_Stufe2_B.xmi', 'Haeckel_Lebenswunder_Stufe2_P.xmi', 'Haeckel_Lebenswunder_Stufe2_K.xmi']"
621,60	Eine der allgemeinsten Differenzierungen dieser Art ist die Sonderungen einer festen hyalinen Rindenschicht (Hyaloplasma) und einer weicheren körnigen Warteschicht (Polioplasma); beide gehen oft ohne scharfe Grenzen ineinander über.,Metaphernkandidat,,,GoldStandard,"['Haeckel_Lebenswunder_Stufe2_B.xmi', 'Haeckel_Lebenswunder_Stufe2_P.xmi', 'Haeckel_Lebenswunder_Stufe2_K.xmi']"
622,"137	Am einfachsten und am schnellsten wird der gordische Knoten dieser Frage gelöst, wenn man ihn mit dem Schwerte des ""frommen Glaubens"" durchschneidet und durch die Annahme einer übernatürlichen Schöpfung beantwortet.",Metapher,"['der gordische Knoten', 'dem Schwerte', 'durchschneidet', 'Schwerte']","['dieser Frage', 'des ""frommen Glaubens""', '', 'des ""frommen Glaubens""']",GoldStandard,"['Haeckel_Lebenswunder_Stufe2_B.xmi', 'Haeckel_Lebenswunder_Stufe2_B.xmi', 'Haeckel_Lebenswunder_Stufe2_B.xmi', 'Haeckel_Lebenswunder_Stufe2_P.xmi', 'Haeckel_Lebenswunder_Stufe2_K.xmi']"
623,"162	Dann würden den Kulturkindern frühzeitig unerschöpfliche Quellen des feinsten und edelsten Lebensgenusses eröffnet werden, von denen der rohe Wilde noch keine Ahnung hat.",Metaphernkandidat,,,GoldStandard,"['Haeckel_Lebenswunder_Stufe2_B.xmi', 'Haeckel_Lebenswunder_Stufe2_P.xmi', 'Haeckel_Lebenswunder_Stufe2_K.xmi']"
624,"165	Das Christentum hat die ""zehn Gebote"" des Moses aus der älteren jüdischen Religion übernommen und mit der mystischen Metaphysik des Platonismus zu einem mächtigen Moralgebäude vereinigt.",Metaphernkandidat,,,GoldStandard,"['Haeckel_Lebenswunder_Stufe2_B.xmi', 'Haeckel_Lebenswunder_Stufe2_P.xmi', 'Haeckel_Lebenswunder_Stufe2_K.xmi']"
625,"177	Unter diesen byzantischen Unsitten, die sich mit dem Mantel der ""Gottesfurcht"" schmücken, blüht der ""praktische Materialismus"", während gleichzeitig der reine Monismus als ""theoretischer Materialismus"" verabscheut wird.",Metaphernkandidat,,,GoldStandard,"['Haeckel_Lebenswunder_Stufe2_B.xmi', 'Haeckel_Lebenswunder_Stufe2_P.xmi', 'Haeckel_Lebenswunder_Stufe2_K.xmi']"
626,"185	Die wichtige Theorie von der ""spezifischen Energie"" der Sinnesnerven, wie sie Johannes Müller aufstellte, schlägt hier die Verbindungsbrücke zwischen jenen zwei Welten.",Metaphernkandidat,,,GoldStandard,"['Haeckel_Lebenswunder_Stufe2_B.xmi', 'Haeckel_Lebenswunder_Stufe2_P.xmi', 'Haeckel_Lebenswunder_Stufe2_K.xmi']"
627,187	So pflanzt sich das nämliche geistige Band durch alle materiellen Erscheinungen fort.,Metaphernkandidat,,,GoldStandard,"['Haeckel_Lebenswunder_Stufe2_B.xmi', 'Haeckel_Lebenswunder_Stufe2_P.xmi', 'Haeckel_Lebenswunder_Stufe2_K.xmi']"
628,"188	Indem ich meine Leser einlade, mit mir das weite Gebiet der monistischen Philosophie nochmals zu betreten, muß ich als ihr bescheidener Führer an der engen Eingangspforte zu derselben die wissenschaftliche Berechtigung dazu nachweisen, gewissermaßen die Eintrittskarte zur Wahrheitsforschung vorzeigen.",Metapher,"['der engen Eingangspforte', 'Eintrittskarte', 'an der engen Eingangspforte']","['das weite Gebiet der monistischen Philosophie', 'zur Wahrheitsforschung', 'das weite Gebiet der monistischen Philosophie']",GoldStandard,"['Haeckel_Lebenswunder_Stufe2_B.xmi', 'Haeckel_Lebenswunder_Stufe2_B.xmi', 'Haeckel_Lebenswunder_Stufe2_P.xmi', 'Haeckel_Lebenswunder_Stufe2_K.xmi']"
629,"194	Erst das rasche Emporblühen der Naturwissenschaft im 19. Jahrhundert, insbesondere die erstaunlichen Fortschritte der Biologie um dessen Mitte, gestalteten die empirische Heilkunde allmählich zu der bewunderungswürdigen monistischen Wissenschaft, die heute so segensreich viele Leiden der Kulturmenschheit bekämpft.",Metaphernkandidat,,,GoldStandard,"['Haeckel_Lebenswunder_Stufe2_B.xmi', 'Haeckel_Lebenswunder_Stufe2_P.xmi', 'Haeckel_Lebenswunder_Stufe2_K.xmi']"
630,"200	Den konservativen Regierungen hingegen ist letzteres gleichgültig; sie betrachten die einzelnen Staatsbürger, entsprechend ihrer vielfachen Arbeitsteilung, nur als Schrauben und Instrumente an dem großen Organismus des Staates.",Metaphernkandidat,,,GoldStandard,"['Haeckel_Lebenswunder_Stufe2_B.xmi', 'Haeckel_Lebenswunder_Stufe2_P.xmi', 'Haeckel_Lebenswunder_Stufe2_K.xmi']"
631,"Das einzige, was hier hilft, um die Debitbilanz in Schranken zu halten, sind Schutzzölle von der Höhe der Fabrikschornsteine.",Metaphernkandidat,,,GoldStandard,"['Schalk_Stufe2_T_3.xmi', 'Schalk_Stufe2_B_3.xmi', 'Schalk_Stufe2_P_3.xmi']"
632,"Kapitän Mahan nennt das Meer »a great Common««, das ist ein der Welt gehörender offener Raum, auf welchem jedermann sich nach Belieben in jeder Richtung hin und her bewegen kann, ein Raum, der allen und jedermann gehört.",Metaphernkandidat,,,GoldStandard,"['Schalk_Stufe2_T_3.xmi', 'Schalk_Stufe2_B_3.xmi', 'Schalk_Stufe2_P_3.xmi']"
633,"Feiglinge zu Hause, aber Löwen der übrigen Welt gegenüber.",Metaphernkandidat,,,GoldStandard,"['Schalk_Stufe2_T_3.xmi', 'Schalk_Stufe2_B_3.xmi', 'Schalk_Stufe2_P_3.xmi']"
634,"Aber der Selbsterhaltungstrieb ist ein ebenso wirksamer Agent und auch unterstützt durch »the survival of the fittest«; daher verändert das Wild seine Lebensweise so, daß das Gleichgewicht wiederhergestellt wird.",Metaphernkandidat,,,GoldStandard,"['Schalk_Stufe2_T_3.xmi', 'Schalk_Stufe2_B_3.xmi', 'Schalk_Stufe2_P_3.xmi']"
635,"In England hat sich die Arbeiterfrage auf gesetzlichem Wege wohl am klarsten entwickelt, ohne durch Sozialismus oder Anarchismus verdunkelt zu werden.",Metaphernkandidat,,,GoldStandard,"['Schalk_Stufe2_T_3.xmi', 'Schalk_Stufe2_B_3.xmi', 'Schalk_Stufe2_P_3.xmi']"
636,"Die Städte an diesen großen Wasserwegen entwickelten sich zuerst, und als die Eisenbahnen anfingen gebaut zu werden, wurden die meisten der schon gegründeten Städte die Knotenpunkte der Eisenbahnen und des sich nun sehr Mich entwickelnden Verkehres mit dem Innern des Landes.",Metaphernkandidat,,,GoldStandard,"['Schalk_Stufe2_T_3.xmi', 'Schalk_Stufe2_B_3.xmi', 'Schalk_Stufe2_P_3.xmi']"
637,"Das Meer ist eine große Heerstraße nach allen Teilen der Erde und offen für jeden, der es befahren will oder kann.",Metaphernkandidat,,,GoldStandard,"['Schalk_Stufe2_T_3.xmi', 'Schalk_Stufe2_B_3.xmi', 'Schalk_Stufe2_P_3.xmi']"
638,"Neben den Geschäftsreisenden bei denen das letztgenannte Bindein das wirtschaftliche Interesse wirkt, stehen andere, die reden davon, wie sie sich freuen, bald wiedeV              Die ererbten Anlagen und die Bemessung ihres Werts für das politische Leben 71  zurückzukehren weil deutsche Eigenart, deutsche Sprache und Sitte deutsches Geistesleben die Luft sind, in der sie atmen wollen.",Metaphernkandidat,,,GoldStandard,"['Haecker_Stufe2_T.xmi', 'Haecker_Stufe2_P.xmi', 'Haecker_Stufe2_B.xmi']"
639,"Hat aber die Abstammungslehre recht, so muß sie irgend eine Erklärung dafür beibringen, woher es kommt, daß die lückenlosen Übergänge von einer Form zur andern, die doch existiert haben müssen für unsere Kenntnis großenteils fehlen; daß, wie auf der Klaviatur, die Zwischentöne fehlen und daß auch keine Violine da ist, um sie zum Ausdruck zu bringen Verschwinden der ausgestorbenen Typen schuld, die sich dort befunden haben müssen, wo jetzt für die Systematik die Brücken abgebrochen sind?",Metapher,"['keine Violine', 'keine Violine da ist']","['lückenlosen Übergänge', 'um sie zum Ausdruck zu bringen']",GoldStandard,"['Haecker_Stufe2_T.xmi', 'Haecker_Stufe2_P.xmi', 'Haecker_Stufe2_B.xmi']"
640,"Lassen sich nach dem zuletztGesagten die Organismen nicht bloß mit Zichtungsprodukten, sondern auch mit Mechanismen vergleichen, so ergibt sich, daß die Zweckbetrachtung noch von einer andern Richtung her den Damm naturwissenschaftlicher Forschnngsgrundsätze durchbricht.",Metapher,"['Damm', 'durchbricht', 'Damm']","['naturwissenschaftlicher Forschnngsgrundsätze', '', 'naturwissenschaftlicher Forschnngsgrundsätze']",GoldStandard,"['Haecker_Stufe2_T.xmi', 'Haecker_Stufe2_T.xmi', 'Haecker_Stufe2_P.xmi', 'Haecker_Stufe2_B.xmi']"
641,"Mit dem Erwerbsmittel, das an ein bestimmtes Staatsgebiet geknüpft ist, ist ein wirtschaftliches Interesse gegeben, das filz bindende Fessel wirkt.",Metaphernkandidat,,,GoldStandard,"['Haecker_Stufe2_T.xmi', 'Haecker_Stufe2_P.xmi', 'Haecker_Stufe2_B.xmi']"
642,"Die im Südland aufgesaugten  erMarien sind in den Bann der südländischen Weltauffassung geraten, im Unterschied von den Nordeuropiiern jenseits des Limes, die kein südländisches   Aber ist denn nicht dieser ganze Rückschluß auf verschiedenartiges Keimgut überflüssig?",Metaphernkandidat,,,GoldStandard,"['Haecker_Stufe2_T.xmi', 'Haecker_Stufe2_P.xmi', 'Haecker_Stufe2_B.xmi']"
643,"Im Norden sind die von Rom geistig Geknebelten vereinzelt, im Süden sind Waldenser und Hugenotten Ausnahmeerscheinungens Im Norden sind ganze Völker romfrei geworden, im Süden ganze Völker unfrei geblieben.",Metaphernkandidat,,,GoldStandard,"['Haecker_Stufe2_T.xmi', 'Haecker_Stufe2_P.xmi', 'Haecker_Stufe2_B.xmi']"
644,Damit hat er viele Anregungen gegeben mag auch sein in künstlerischem Schauen entworfenes Gesamtbild im ganzen und im einzelnen verzeichnet sein.,Metaphernkandidat,,,GoldStandard,"['Haecker_Stufe2_T.xmi', 'Haecker_Stufe2_P.xmi', 'Haecker_Stufe2_B.xmi']"
645,Der Zweckbegriff ist ein Eindringling aus einer fremden Welt.,Metaphernkandidat,,,GoldStandard,"['Haecker_Stufe2_T.xmi', 'Haecker_Stufe2_P.xmi', 'Haecker_Stufe2_B.xmi']"
646,"Das ergibt sich schon aus der geschichtlichen Erfahrung, daß in diesen letzten und höchsten Fragen schon oft eine kleine Minderheit beansprucht hat, im Recht zu sein, und stets war es das Los bahnbrechender Propheten zunächst gegen den Strom zu schwimmen: »Verstand ist stets bei Wesen nur gewesen«, läßt Schiller seinen Sapieha sagen  Mit diesem geschichtlichen Hinweis verbindet sich folgende erkenntnistheoretische Erwägung: wenn festgestellt wird, die und die Weltauffassung  ist naher allgemein anerkannt, wenn also ein Seinsurteil nach dem Schean »So ist gefällt wird, so hat das gar keinen Einfluß auf das Werturteil: »So will ichs haben, so soll es sein«.",Metaphernkandidat,,,GoldStandard,"['Haecker_Stufe2_T.xmi', 'Haecker_Stufe2_P.xmi', 'Haecker_Stufe2_B.xmi']"
647,"Die Sozialdemokraten predigen den Sozialismus als die Religion der Zukunft, ebenso wie die Apostel Jesu und Mohammed es für die christliche und mohammedanische Religion taten; wie diese konzentrieren sie ihre Anstrengungen auf die niederen und unbemittelten Klassen, und in ihren Versprechungen von Seligkeit übertrumper sie die beiden alten Religionen, indem sie ihren Proselyten das Himmelreich nicht erst im nächsten Leben, sondern schon in diesem Leben und auf Erden versprechen2).",Metaphernkandidat,,,GoldStandard,"['Schalk_Stufe2_B_5.xmi', 'Schalk_Stufe2_T_5.xmi', 'Schalk_Stufe2_P_5.xmi']"
648,"So lange diese Staaten nur unter sich konkurrierten, war keine allzugroße Gefahr vorhanden, aber dadurch, daß die beiden Riesen Amerika und Rußlaud in die Konkurrenz eintraten veränderte sich die Lage vollständig Rußland mit seiner Brutalität und Ländergier besetzt ein Land nach dem andern und schließt es von der Welt all; Amerika mit feiner energischen, aggressiven, rücksichtslosen und unersättlichen Dollargier will den ganzen Handel der Welt im Handumdrehen verschlingen.",Metaphernkandidat,,,GoldStandard,"['Schalk_Stufe2_B_5.xmi', 'Schalk_Stufe2_T_5.xmi', 'Schalk_Stufe2_P_5.xmi']"
649,"Jeder Schritt Frankreichs, um Nußland in der Türkei oder dem Mittelmeer oder gegen die mitteleuropäischen Staaten zu helfen, ist ein Nagel zu seinem eigenen Sarg.",Metaphernkandidat,,,GoldStandard,"['Schalk_Stufe2_B_5.xmi', 'Schalk_Stufe2_T_5.xmi', 'Schalk_Stufe2_P_5.xmi']"
650,"Es sei stark genug, seine eigenen politischen und wirtschaftlichen Ziele zu verfolgen, und es sei Zeit, kräftig die Axt an die Wurzel des zopftrockenen Stammes der Schutzzölle zu legen.«  Wie man sieht, nichts wie nichtssagende Tiraden und nicht ein einziges fachverftändiges Wort über die Produktionskosten der zu ermäßigenden Artikel in Deutschland und im Auslande.",Metaphernkandidat,,,GoldStandard,"['Schalk_Stufe2_B_5.xmi', 'Schalk_Stufe2_T_5.xmi', 'Schalk_Stufe2_P_5.xmi']"
651,"Bei einer großen Anzahl von Gesetzen werden keine Mittel bewilligt, um dieselben zur Ausführung zu bringen, und sie bleiben infolgedessen tote Buchstaben.",Metaphernkandidat,,,GoldStandard,"['Schalk_Stufe2_B_5.xmi', 'Schalk_Stufe2_T_5.xmi', 'Schalk_Stufe2_P_5.xmi']"
652,"Der Grund dieser Handlungsweise ist wohl ein doppelter; je mehr der Staat in dieser Richtung tut, desto weniger Ursache haben sie zu klagen und eine politische Agitation im Gange zu halten; außerdem, und dieses ist des Pudels Kern, desto weniger Aussicht werden sie je haben die Führerschaft zu erlangen, aber gerade darnach lechzt ihre Seele.  1) Vergl.",Metaphernkandidat,,,GoldStandard,"['Schalk_Stufe2_B_5.xmi', 'Schalk_Stufe2_T_5.xmi', 'Schalk_Stufe2_P_5.xmi']"
653,"In ähnlicher Weise sollen noch mehrere andere Verträge in dem Wartezimmer des Senats aufgehängt sein In der cubanischen Frage hat der Senat eine Stellung eingenommen, welche nicht leicht zu rechtfertigen ist.",Metaphernkandidat,,,GoldStandard,"['Schalk_Stufe2_B_5.xmi', 'Schalk_Stufe2_T_5.xmi', 'Schalk_Stufe2_P_5.xmi']"
654,"Die Amerikaner folgern, da sie alle Rohmaterialien selbst produzieren, und da sie ferner eine äußerst intelligente Bevölkerung besitzen (welche nicht nur sehr energisch ist, sondern sich auch sehr rasch vergrößert), daß es für sie am bestem ist alles, was sie bedürfen selbst zu fabrizieren (um nicht die Engländer damit zu belästigen); um Kapitalisten zu bewegen, die nötigen Fabriken zu errichten, umgeben sie sich mit einer turmhohen Mauer von Schutzzöllen, und erreichen dadurch, was sie gewollt haben, und was für die Nation am zweckmäßigsten ist.",Metapher,"['einer turmhohen Mauer', 'turmhohen Mauer']","['Schutzzöllen', 'von Schutzzöllen']",GoldStandard,"['Schalk_Stufe2_B_5.xmi', 'Schalk_Stufe2_T_5.xmi', 'Schalk_Stufe2_P_5.xmi']"
655,Sie könne bei ihrer jetzigen großen Kraft und Riesenhaftigkeit der mütterlichen Päppelflasche wohl entbehren.,Metaphernkandidat,,,GoldStandard,"['Schalk_Stufe2_B_5.xmi', 'Schalk_Stufe2_T_5.xmi', 'Schalk_Stufe2_P_5.xmi']"
