,Annotator,Filename,Fokus,Metapher?,Rahmen,Textstelle
2799,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Freilich ermöglicht das Behaartsein der Vorläufer des Menschen diese Mißbildung, aber es darf nicht übersehen werden, daß die Auffassung der Hypertrichosis als Rückschlag gerade den ganz exzessiven und eigenartigen Haarwuchs im Gesicht, an der Nase und den Ohrmuscheln nicht zu erklären vermöchte."
2800,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Zudem kommt die Hypertrichosis universalis als eine ganz typische Erscheinung vor, was ebenfalls nicht, zum mindesten nicht in dieser ausgesprochenen Weise der Fall sein würde, wenn es sich bei ihr um einen Rückschlag handelte."
2801,X,nus8_2_Methner_bereinigt.txt,,Nein,,Es sind eine ganze Reihe von Haarmenschen im Laufe der Zeiten bekannt geworden; am bekanntesten sind die auch in Deutschland gezeigten Russen Andrian und Fedor Jestichijew.
2802,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Zu ihnen rechnen wir die physiologischen Idiosynkrasien Es gibt Menschen, die von Krebsen oder Erdbeeren, in ganz geringen Quan- titäten genossen, einen Hautausschlag bekommen."
2803,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Man könnte versucht sein, diesen speziellen Fall lediglich als eine krankhafte Erscheinung zu betrachten; aber selbst zugegeben, daß dies der Fall sei, so gibt es doch Idiosynkrasien, die nicht als krankhafte Erscheinungen zu betrachten sind."
2804,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Es gibt Menschen, die gegen Nikotin so empfindlich sind, daß sie schon nach wenigen Zügen von einer Zigarre die Erscheinungen einer Nikotinvergiftung bieten, ebenso besitzen viele Menschen dem Alkohol gegenüber eine weitgehende Idiosynkrasie."
2805,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Man wird nun nicht behaupten wollen, daß diese beiden letztgenannten Idio- synkrasien etwas krankhaftes darstellen; im Gegenteil, wer das Wesen der Idiosynkrasien studiert, wird vielmehr zu der Ansicht gelangen, daß in ihnen zum teil direkte Schutzeinrichtungen des Organismus gegeben sind gegenüber von Schädlichkeiten und Naturwidrigkeiten."
2806,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Wie alle angeborenen Verschiedenheiten können auch Idiosynkrasien ebensogut nützlich, wie indifferent oder schädlich sein."
2807,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Im letzteren Falle stellen sie, wenn nicht direkt krankhafte Erscheinungen, so doch Krankheits- dispositionen dar und belasten das Individuum im Kampfe ums Dasein mit einem schwerwiegenden Nachteil."
2808,X,nus8_2_Methner_bereinigt.txt,,Nein,,"29 Bei weitem am interessantesten sind indessen die psychischen Sonder- erscheinungen; sie verbergen sich im allgemeinen unter dem, was man als Talent und Genie bezeichnet, aber sie heben sich auch hier für den Sach- verständigen als ganz besondere und eigenartige Phänomene von den exzep- tionellen Verschiedenheiten auf das deutlichste ab."
2809,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Es würde uns zu weit führen, auf diese eben so interessanten, wie wichtigen Erscheinungen näher einzugehen, aber wir können uns gerade ihrer Bedeutung wegen nicht ver- sagen, wenigstens mit einem Beispiele auf sie hinzuweisen."
2810,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Wenn Beethoven infolge seines exzeptionellen Tonvorstellungsvermögens die Abnahme seines Gehörvermögens anfangs nicht merkte, und wenn er späterhin, fast taub, in seiner Produktionsfähigkeit kaum beeinträchtigt erscheint, so ist dies keines- wegs eine Erscheinung, die etwa bei den meisten musikalisch besonders bean- lagteu Individuen austreten würde, wenn sie das Gehör verlieren sollten, sondern dies ist eine Erscheinung, die nur einem ganz bestimmten Typus musikalisch begabter Menschen zukommt."
2811,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Ein Tonvorstellungsvermögen, dessen Reproduktionen die Deutlichkeit und Kraft von Halluzinationen erlangen, ist eine Sache für sich; es ist für den Kenner ebensowenig zu verwechseln mit einer »exzeptionellen Variation« oder einem krankhaften halluzinatorischen Zustande, wie etwa die Makrodaktylie der großen Zehe nicht mit einem außer- gewöhnlich großen Exemplare oder mit Akromegalie zu verwechseln ist."
2812,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Wir haben also unter den angeborenen Verschiedenheiten eine besondere Eigenart auszuscheiden, die nicht auf quantitativen, sondern auf qualitativen Unterschieden beruht."
2813,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Letzterer Forscher ist der Meinung, daß die Umwandlung der Arten hauptsächlich oder sogar ausschließlich auf Mu- tationen beruhe."
2814,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Er glaubt daher, daß die Arten nicht allmählich, sondern ruckweise in aufeinanderfolgenden Mutationsperioden sich verändert haben."
2815,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Dabei ist aber das Darwinsche Prinzip der Selektion nicht ausgeschlossen Da nämlich, wie wir sahen, die Mutationen nützliche, indifferente oder schäd- liche Eigenschaften darstellen und somit richtungslos austreten, so bedarf es des Kampfes ums Dasein und der Auslese, um die Zweckmäßigkeit der Or- ganisation, d. h. die Übereinstimmung der Konstitution des Organismus mit den Existenzbedingungen der Außenwelt zu erzielen und die Veränderung des Organismus als fortschreitende Entwicklung zu charakterisieren."
2816,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Die Grundlage der Mutationstheorie von H. de Bries bilden neue Versuche mit einer aus Amerika stammenden Pflanzenart, der Nachtkerze (Oenothera Lamarckiana), welche in mannigfachen Varietäten in Gärten ge- 30 Alfred Methner, zogen wird."
2817,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Bei der Züchtung dieser Nachtkerze erhielt er verschiedene Ab- arten, welche sich bei der Nachzucht als völlig konstant erwiesen und welche er als Mutationen auffaßt."
2818,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Es ist noch unsicher, wieweit die Schlüsse, welche de Brief aus seinen Beobachtungen gezogen hat, berechtigt sind."
2819,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Jedenfalls kann diese Entstehungsweise neuer Arten, welche de Brief nur bei einer einzigen Pflanzenart nachgewiesen hat, nicht ohne weiteres verall- gemeinert werden, am allerwenigsten aber ist anzunehmen, daß sie bei Tieren in umfassenderer Weise vorkommt."
2820,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Die Hypertrichosis ist in einzelnen Fällen durch mehrere Generationen beobachtet worden, und sie erstreckt sich häufig, wenn sie in einer Familie auftritt, nicht nur auf ein, sondern auf mehrere Kinder."
2821,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Weiterhin sind trotz der Seltenheit dieser Erscheinung zu gleicher Zeit eine ganze Anzahl von Fällen bekannt geworden, die keinerlei Zusammenhang miteinander haben, sondern über Europa und Asien verbreitet, den verschiedensten Menschen- rassen angehören."
2822,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Wir können also sagen, die Bedingungen für die Ent- stehung dieser Mutation müssen an den verschiedensten Orten gegeben sein."
2823,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Nichtsdestoweniger könnte sich, vorausgesetzt, daß die Hypertrichosis sich nicht als schädlich, sondern unter Umständen als nützlich erweist, eine Abart be- haarter Menschen doch nur ganz allmählich entwickeln."
2824,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Der Grund hierfür ist der, daß die Fortpflanzung unter Inzucht nur in beschränktem Grade möglich ist, und daß immer wieder eine Blutauffrischung durch Vermischung erfolgen muß."
2825,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Pflanzen hingegen können in allerengfter Inzucht außer- ordentlich lange fortgepflanzt werden, ohne zu degenerieren; aus einem ein- zigen Exemplar einer Pflanze kann sich eine fast unbegrenzte Anzahl neuer Individuen wie neuer Generationen entwickeln; dahingegen treten bei Tieren, wenn immer nur mit den Nachkommen ein und derselben Paare weiter- gezüchtet wird, schon nach verhältnismäßig wenigen Generationen Degene- rationserscheinungen auf."
2826,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Würde die Inzucht nicht solche schädliche Folgen haben, dann hätte der Tierzüchter allerdings sehr leichtes Spiel, um aus einer Sondervariation, die ihm der Zufall in die Hand spielt, eine eigene Rasse zu züchten, so aber ist er genötigt, ein kompliziertes Verfahren anzu- wenden, und dieses Verfahren ist ganz das nämliche, mag er nun eine ex- zeptionelle oder eine single variation vor sich haben."
2827,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Behufs Vermeidung der Inzucht ist nämlich der Tierzüchter genötigt, die Sondervariation, welche ihm der Zufall dargeboten hat, mit anderen Tieren zu mischen, und er muß froh sein, wenn er eine Rasse findet, welche ihm bei der Vermischung die Eigenart der zu züchtenden Variation wenigstens einigermaßen wiedergibt."
2828,X,nus8_2_Methner_bereinigt.txt,,Nein,,"31 richtung erlangt er dann allmählich einige brauchbare Stämme mit teilweise verschiedenem Blut; indem er nun diese Stämme miteinander mischt und durch Auslese einander immer mehr angleicht, steigert er nicht nur die Eigen- tümlichkeit, auf deren Züchtung es ihm ankommt, sondern er macht sie auch allmählich in einer größeren Anzahl von Individuen konstant."
2829,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Nicht anders würde sich die Artbildung bei den Haarmenschen vollziehen müssen, wenn man annimmt, daß sie sich im Zustande der Wildheit fort- pflanzten."
2830,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Würden sie sich nur in sich selbst fortpflanzen, so würden sie bald der Degeneration anheimfallen, mischen sie sich aber mit anderen, so leidet die Konstanz der Vererbung."
2831,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Bietet indessen die Behaarung einen Vorteil, so würden auch die Mischlinge, wofern sie nur einigermaßen der vorteilhaften Eigenschaft teilhaftig geworden wären, den Kampf ums Dasein besser bestehen können und daher zur Fortpflanzung auserlesen werden; es würden sich ver- schiedene Mischlingstypen bilden, und allmählich würde eine Angleichung der verschiedenen Mischlingstypen an den reinen Typus zustande kommen."
2832,X,nus8_2_Methner_bereinigt.txt,,Nein,,Als- dann wäre die neue Art in ihrer Existenzfähigkeit nicht mehr durch die Gefahr der Inzucht bedroht.
2833,X,nus8_2_Methner_bereinigt.txt,,Nein,,"die gänzlich unabhängig voneinander in der gleichen Richtung variiert haben, in Beziehung zueinander träfen, denns auf diese Weise würde, wie ersichtlich, die denkbar beste Blutauffrischung er- reicht werden."
2834,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Mutationen nicht bloß die Rolle spielt, die ihr de Bries zuerteilt, der annimmt, daß sie sich nur zwischen den Mutationen abspielt, sondern sie hat auch als individuelle Auslese eine un- erläßliche Aufgabe zu erfüllen, indem sie bei der Mischung der Sonder- variation mit anderen Individuen deren Angleichung an den Typus der Sondervariation bewirkt."
2835,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Die Auslese zum Zwecke der Angleichung als Mittel, die Inzucht ein- zuschränken und die Vermischung zu ermöglichen, spielt daher im Tierreich eine ganz andere Rolle als im Pflanzenreich."
2836,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Im Tierreich geschieht die Fortpflanzung fast immer durch zwei Individuen verschiedenen Geschlechts Is, bei den Pflanzen hingegen häufig durch ein und dasselbe Individuum, weil die Pflanzenindividuen oft echte Hermaphroditen sind."
2837,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Wir bestreiten also nicht, daß bei Pflanzen konstante Arten sofort aus- Mutationen hervorgehen können, wir bestreiten nicht, daß die single variations 1) Auch bei den Zwittern unter den Tieren (z."
2838,X,nus8_2_Methner_bereinigt.txt,,Nein,,"B. bei der Weinbergschnecke) findet sehr selten Selbstbefruchtung statt, sondern in der Regel wechselseitige Befruchtung, d. h. die Eier des einen Individuums werden von dem Samen des andern Individuums be- fruchtet."
2839,X,nus8_2_Methner_bereinigt.txt,,Nein,,"139 Alfred Methner, bei Tieren und die Mutation bei Pflanzen im Grunde dasselbe sind, wir übersehen auch nicht die geradezu epochemachende Bedeutung der Entdeckung von Hugo de Bries für die vergleichende Biologie der Tier- und Pflanzen- arten, aber wir behaupten, daß die Mutationstheorie die Hypothese von der all- mählichen Entwicklung der tierischen Arten in keiner Weise zu erschüttern vermag."
2840,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Gänzlich ausgeschlossen ist daher auch, daß die rationelle Tier- produktion auf Grund der Mutationstheorie andere Wege einschlagen könnte."
2841,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Die Tierproduktionslehre ist rein empirisch entstanden, sie hat Darwin das Material geliefert für die Auffassung der Naturvorgänge, sie belehrt uns in unzweideutiger Weise darüber, daß die Arbeit des Tierzüchters nicht darin bestehen kann, daß er willkürlich neue Eigenschaften hervorruft; seine Tätigkeit kann sich vielmehr nur darauf erstrecken, entstehende neue Eigenschaften in der Anlage zu erkennen, festzuhalten und zu entwickeln."
2842,X,nus8_2_Methner_bereinigt.txt,,Nein,,Das wichtigste Problem der Rassezüchtung liegt in der Frage: Wie ist die Konstanz in der Vererbung einer bestimmten Form und Funktion unter möglichster Be- schränkung der Inzucht zu erzielen.
2843,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Für die Beantwortung dieser Frage kann nun die rationelle Tierzüchtung sich nur bei der Natur Rats erholen und wir gedenken im nächsten Kapitel zu zeigen, daß auch hier die Antwort lautet: Neue Arten von Tieren entstehen nur allmählich auf dem Wege der Inzucht und Vermischung auf Grund neuer, einzelnen Individuen angeborener Eigenschaften."
2844,X,nus8_2_Methner_bereinigt.txt,,Nein,,Die Experimente von H. de Vries und die Mutationen der Von der bei vorstehender Erörterung erwähnten Mutationstheorie und den derselben zugrunde liegenden Experimenten will ich hier noch einen genaueren Bericht geben.
2845,X,nus8_2_Methner_bereinigt.txt,,Nein,,"H. de Bries fand in den Jahren 1886 und 1887 auf einem Acker in Hilversum, nahe bei Amsterdam, der jahrelang nicht mehr bestellt worden war, die Nachtkerzenart Oenothera Lamarckiana in ausgedehntem Umfange angesiedelt."
2846,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Unter ihr entdeckte er in mehreren Exemplaren zwei besondere Formen, von denen die eine sich durch besonders kurze Griffel und kleinere Früchte auszeichnete, während die andere sich durch glättere Blätter und besondere Blumenblätter als eigenartig abhob."
2847,X,nus8_2_Methner_bereinigt.txt,,Nein,,"H. de Bries stellte aus der Literatur und durch Zuhilfenahme der Musterher- baden von Leiden, Paris und Kew fest, daß diese beiden Arten noch nicht bekannt waren."
2848,X,nus8_2_Methner_bereinigt.txt,,Nein,,Beide Arten wurden nun in den botanischen Garten von Amsterdam verpflanzt und erwiesen sich als vollständig konstant.
2849,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Es handelte sich somit nicht nur um besonders auffällige exzeptionelle Variationen, sondern tatsächlich um zwei wohlgesonderte neue Arten."
2850,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Da die Zeit der Ansiedelung der Oenothera Lamarckiana nur zirka 10 Jahre zurückliegen konnte, und, wie sich feststellen ließ, von einem in der Nähe gelegenen Zierbeet Organismen und Staaten."
2851,X,nus8_2_Methner_bereinigt.txt,,Nein,,"33 ausgegangen sein mußte, wo diese Nachtkerzenart angepflanzt worden war, so war das Auftreten der beiden neuen Arten unverständlich, wofern man nicht annehmen wollte, daß sich die neuen Arten in der überraschend kurzen Spanne Zeit von etwa 10 Jahren ohne Züchtung herangebildet hätten."
2852,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Um diese Frage zu entscheiden, wurde in dem botanischen Garten zu Amsterdam die Lamarckiana in ausgedehntem Maße angebaut, in der Erwartung, daß, wenn es sich etwa um die plötzliche Entstehung neuer Pflanzenarten handele, sich in Amsterdam das nämliche Ereignis wiederholen würde."
2853,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Unter zirka 15000 Pflanzen, die in den beiden Sommern 1888 und 1889 erhalten und untersucht wurden, fanden sich zwar die beiden erwähnten neuen Arten nicht vor, dafür aber zwei andere Arten in je 5 Exemplaren."
2854,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Die eine dieser beiden neuen Arten war von zwerghafter Größe, aber weder eine Kümmerform der Lamarckiana, noch einfach eine Verjüngung, sondern nach Form der Blätter, wie ihrem Ansatz artverschieden."
2855,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Die andere Art, die ihrer breiten Blätter wegen lata genannt wurde, war nur in ihren weib- lichen Blütenteilen voll entwickelt, in den männlichen dagegen verkümmert und daher unfrucht- bar; sie konnte also auf ihre Artbeständigkeit nicht geprüft werden."
